Uid,year,name,type,who,Nart,link
urn:nir:stato:decreto.legislativo:1992;50,1992,Decreto legislativo 15 gennaio 50/1992,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;50
urn:nir:stato:decreto.legislativo:1992;49,1992,Decreto legislativo 15 gennaio 49/1992,decreto.legislativo,stato,43,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;49
urn:nir:stato:decreto.legislativo:1992;48,1992,Decreto legislativo 15 gennaio 48/1992,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;48
urn:nir:stato:decreto.legislativo:1992;31,1992,Decreto legislativo 23 gennaio 31/1992,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;31
urn:nir:stato:decreto.legislativo:1993;592,1993,Decreto legislativo 16 dicembre 592/1993,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;592
urn:nir:stato:decreto.legislativo:1993;585,1993,Decreto legislativo 30 dicembre 585/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;585
urn:nir:stato:decreto.legislativo:1993;568,1993,Decreto legislativo 28 dicembre 568/1993,decreto.legislativo,stato,24,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;568
urn:nir:stato:decreto.legislativo:1993;566,1993,Decreto legislativo 28 dicembre 566/1993,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;566
urn:nir:stato:decreto.legislativo:1993;546,1993,Decreto legislativo 23 dicembre 546/1993,decreto.legislativo,stato,38,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;546
urn:nir:stato:decreto.legislativo:1993;536,1993,Decreto legislativo 20 dicembre 536/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;536
urn:nir:stato:decreto.legislativo:1993;535,1993,Decreto legislativo 20 dicembre 535/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;535
urn:nir:stato:decreto.legislativo:1993;534,1993,Decreto legislativo 20 dicembre 534/1993,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;534
urn:nir:stato:decreto.legislativo:1993;533,1993,Decreto legislativo 20 dicembre 533/1993,decreto.legislativo,stato,34,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;533
urn:nir:stato:decreto.legislativo:1993;528,1993,Decreto legislativo 1 dicembre 528/1993,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;528
urn:nir:stato:decreto.legislativo:1993;518,1993,Decreto legislativo 1 dicembre 518/1993,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;518
urn:nir:stato:decreto.legislativo:1993;517,1993,Decreto legislativo 7 dicembre 517/1993,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;517
urn:nir:stato:decreto.legislativo:1993;507,1993,Decreto legislativo 15 novembre 507/1993,decreto.legislativo,stato,84,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;507
urn:nir:stato:decreto.legislativo:1993;479,1993,Decreto legislativo 10 novembre 479/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;479
urn:nir:stato:decreto.legislativo:1993;470,1993,Decreto legislativo 18 novembre 470/1993,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;470
urn:nir:stato:decreto.legislativo:1993;385,1993,Decreto legislativo 1 settembre 385/1993,decreto.legislativo,stato,349,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;385
urn:nir:stato:decreto.legislativo:1993;375,1993,Decreto legislativo 11 agosto 375/1993,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;375
urn:nir:stato:decreto.legislativo:1993;374,1993,Decreto legislativo 11 agosto 374/1993,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;374
urn:nir:stato:decreto.legislativo:1993;373,1993,Decreto legislativo 11 agosto 373/1993,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;373
urn:nir:stato:decreto.legislativo:1993;360,1993,Decreto legislativo 10 settembre 360/1993,decreto.legislativo,stato,132,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;360
urn:nir:stato:decreto.legislativo:1993;291,1993,Decreto legislativo 6 luglio 291/1993,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;291
urn:nir:stato:decreto.legislativo:1993;290,1993,Decreto legislativo 6 luglio 290/1993,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;290
urn:nir:stato:decreto.legislativo:1993;275,1993,Decreto legislativo 12 luglio 275/1993,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;275
urn:nir:stato:decreto.legislativo:1993;270,1993,Decreto legislativo 30 giugno 270/1993,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;270
urn:nir:stato:decreto.legislativo:1993;269,1993,Decreto legislativo 30 giugno 269/1993,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;269
urn:nir:stato:decreto.legislativo:1993;268,1993,Decreto legislativo 30 giugno 268/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;268
urn:nir:stato:decreto.legislativo:1993;267,1993,Decreto legislativo 30 giugno 267/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;267
urn:nir:stato:decreto.legislativo:1993;266,1993,Decreto legislativo 30 giugno 266/1993,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;266
urn:nir:stato:decreto.legislativo:1993;247,1993,Decreto legislativo 19 luglio 247/1993,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;247
urn:nir:stato:decreto.legislativo:1993;214,1993,Decreto legislativo 28 giugno 214/1993,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;214
urn:nir:stato:decreto.legislativo:1993;161,1993,Decreto legislativo 16 febbraio 161/1993,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;161
urn:nir:stato:decreto.legislativo:1993;136,1993,Decreto legislativo 6 marzo 136/1993,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;136
urn:nir:stato:decreto.legislativo:1993;133,1993,Decreto legislativo 21 aprile 133/1993,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;133
